 Máster en Motion Graphics ,ESDESIGN ESCUELA SUPERIOR DE DISEÑO DE BARCELONA,Master,,A distancia,,12 Meses,,,,,,,,,A distancia,"[After effects,Cinema 4D,Motion Graphics,Animación 3D,Motion Design,Sound Design,Animación en 2D,Edición de vídeo,Dirección de arte]","<p>Animación 2D (Software: Adobe After Effects).</p><p>En esta asignatura aprenderemos a manejar Adobe After Effects, el software de efectos visuales y gráficos de movimiento en dos dimensiones. Se profundizará principalmente en las herramientas que nos permitan el manejo de elementos relacionados con el diseño gráfico.</p><p>Narrativas audiovisuales y Storytelling.</p><p>De nada sirve saber la técnica si nos somos capaces de comunicar un concepto o una idea a través de nuestras animaciones. En esta asignatura aprenderemos a construir narrativas en base a un guión.</p><p>Edición y montaje de video (Software: Premiere).</p><p>La edición y el montaje de video nos permiten narrar historias con imágenes en movimiento. En esta asignatura aprenderemos el manejo del software Premiere Pro y veremos y la importancia de la sincronía con el audio.</p><p>Tipografía en movimiento.</p><p>La tipografía es posiblemente la herramienta comunicativa más potente de la que dispone un diseñador gráfico. En esta asignatura dotaremos de movimiento a las letras para así poder potenciar el mensaje que queramos transmitir con ellas.</p><p>Animación 3D (Software: Maxon Cinema 4D).</p><p>Disponer de un espacio tridimensionalidad aumenta nuestras posibilidades a la hora de plantear nuevos escenarios de animación. Mediante el software Cinema 4D aprenderemos a desarrollar nuestras animaciones en tres dimensiones.</p><p>Dirección de arte en el mundo audiovisual.</p><p>Para poder representar nuestro concepto a través del motion necesitamos generar un imaginario visual que le de forma. Esto lo conseguiremos mediante la dirección de arte que apliquemos. Aprenderemos a buscar las piezas que mejor encajen entre si para representar cada concepto.</p><p>Estrategia e identidad en Motion Design.</p><p>En esta asignatura aprenderemos a plantear identidades pensadas desde su origen para formatos digitales. Aprenderemos a realizar todo el trabajo conceptual previo para llegar a la idea. También estudiaremos como gestionar un proyecto de principio a fin y como presentar los proyectos a posiblesclientes.</p><p>El motion y la interactividad.</p><p>En esta asignatura exploraremos el vínculo entre el motion y la interactividad. De que maneras podemos hacer que instalaciones interactivas puedan ser entendidas de mejor manera gracias al motion. También estudiaremos como incorporar movimiento a interacciones dentro de interfaces.</p><p>Sound Design y postproducción para vídeo y animación.</p><p>El audio en muchas ocasiones es el ingrediente que hace que nuestro proyecto sea redondo. Se aprenderá a diseñar sonidos específicos y a sonorizar nuestras animaciones.</p><p>Motion Graphics en tiempo real (Software: Resolume Avenue)</p><p>En esta asignatura aprenderemos a manipular nuestras animaciones para poder reproducirlas a tiempo real. La animación tradicional consiste en preparar una pieza de motion que finalmente será un video que podrá ser reproducido las veces que queramos. Pero con Resolume somos capaces de disponer de las diferentes partes de nuestro video por separado como si de capas se tratase para después reproducirlo en un posible directo a tiempo real.</p><p>Trabajo Final de Máster</p><p>El TFM consistirá en la creación de una identidad gráfica en movimiento o Kinetic Brand. Se desarrollará el branding de una marca nativa digital desde cero. Con el fin de definir su forma y comportamiento en movimiento.</p><p>Talleres</p><p>After effects avanzado</p><p>El taller tiene como finalidad aprender aspectos avanzados del software a modo de refuerzo de la asignatura de animación 2D. Profundizaremos en temas como las expresiones y como vincular las diferentes composiciones de nuestros proyectos con el fin de generar un workflow de trabajo óptimo.</p><p>Introducción a cinema 4D</p><p>Workshop que tiene como finalidad introducir al alumno al entorno de trabajo 3D mediante el software de animación Cinema 4D. Se explicarán conceptos básicos con el fin de poder manipular tipografía animada o solidos básicos.</p>"
 Curso de producción audiovisual ,TREINTAYCINCO MM,Curso,,Semipresencial,400h,24 Meses,Fechas a elegir,En 63 sedes,,,,,,,"[A Coruña, Albacete, Alicante, Almería, Badajoz, Barcelona, Barcelona, Bilbao(Vizcaya), Burgos, Castellón De La Plana(Castellón), Ceuta, Ciudad Real, Corvera de Asturias(Asturias), Cuenca, Cáceres, Cádiz, Córdoba, Donostia-san Sebastian(Guipúzcoa), Girona, Granada, Granada, Guadalajara, Huelva, Huesca, Jaén, L' Hospitalet De Llobregat(Barcelona), Las Palmas De Gran Canaria(Las Palmas), León, Lleida, Logroño(La Rioja), Lugo, Madrid, Madrid, Madrid, Madrid, Madrid, Marbella(Málaga), Melilla, Murcia, Málaga, Ourense(Orense), Oviedo(Asturias), Palencia, Palma De Mallorca(Islas Baleares), Pamplona(Navarra), Salamanca, Santa Cruz De Tenerife(Tenerife), Santander(Cantabria), Santiago De Compostela(A Coruña), Segovia, Sevilla, Soria, Tarragona, Teruel, Toledo, Valencia, Valladolid, Valladolid, Vigo(Pontevedra), Vitoria-gasteiz(Álava), Zamora, Zaragoza, Ávila]","[Producción audiovisual,Cine italiano,Cine documental,Cinema 4D,Proyectos audiovisuales]",
 Máster en Video Digital Avanzado (VFX) y Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,,360h,Flexible,Fechas a elegir,En 3 sedes,,,,,,,"[Madrid, Sevilla, Valencia]","[Edición de vídeo,After effects,Adobe Premiere,Render,Adobe Audition,Edición digital,Postproducción de vídeo,Cinema 4D,Motion Graphics,Vídeo digital]",
" Especialista TIC en Modelado 3D, Render y Animación Profesional con Cinema 4D Broadcast ",EUROINNOVA INTERNATIONAL ONLINE EDUCATION,Curso,,Online,300h,6 Meses,Juniootras fechas,,,,,,,,Online,"[Modelado,Contiendo,Render,Cinema 4D,Modelado 3D,Animación 3D,Curso,3D,Cinema,Configuracion,Contiendo,Diseño web,Diseño,Videojuego]",
 Curso de Edición y Postproducción de Vídeo Digital (VFX) y Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Curso,,,180h,3 Meses,Fechas a elegir,En 3 sedes,,,,,,,"[Madrid, Sevilla, Valencia]","[Edición de vídeo,Adobe Audition,Postproducción de vídeo,Cinema 4D,Motion Graphics,After Effects Avanzado,Adobre Premiere Pro,Motion Design,Edición digital,Vídeo digital,Postproducción digital,After effects]",
 Máster de Vídeo Digital Avanzado (VFX) y Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,Online,360h,6 Meses,Fechas a elegir,,,,,,,,Online,"[Adobe Premiere,Postproducción digital,Postproducción de vídeo,Motion Graphics,Vídeo digital,Cinema 4D,Edición de vídeo,Animación 2D]","<p>MÓDULO VFX-MOTION GRAPHICS</p><p>01- INTRODUCCIÓN A LA EDICIÓN DE VÍDEO EN ADOBE PREMIERE</p><p> </p><p>02- COMPOSICIÓN, VFX Y MOTION GRAPHICS EN ADOBE AFTER EFFECTS</p><p> </p><p>03- INTRODUCCIÓN A CINEMA 4D</p><p> </p><p>MÓDULO CINEMA 4D</p><p>01- INTRODUCCIÓN AL 3D: MODELADO BÁSICO</p><p> </p><p>02- ILUMINACIÓN Y MATERIALES</p><p> </p><p>03- MOGRAPH. MOTION GRAPHICS</p><p> </p><p>04- MOTION TRAKER Y DINÁMICA</p><p> </p><p>05- MODELO MECÁNICO</p><p> </p><p>06- MODELO ORGANICO</p><p> </p><p>07- RENDER HIPERREALISTA Y COMPOSICIÓN</p><p> </p><p>08- INTRODUCCIÓN A LOS RENDERIZADORES POR HARDWARE</p>"
 Máster Avanzado de Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,Online,540h,10 Meses,Fechas a elegir,,,,,,,,Online,"[Vídeo digital,Postproducción de vídeo,Adobe Premiere,Edición de vídeo,Cinema 4D,Edición digital,After effects,Motion Graphics]","<p>PROGRAMA</p><p>• Adobe Illustrator</p><p>• Adobe Photoshop</p><p>• Adobe InDesign</p><p>• Edición de vídeo en Adobe Premiere</p><p>• Composición, VFX y Motion Graphics en Adobe After Effects</p><p>• Introducción al 3D motion design: Cinema 4D</p><p>• 3D Motion Design: Cinema 4D                                                                                                                                                                                                                                                                                                                                              </p>"
 Máster de Vídeo Digital Avanzado (VFX) y Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,,360h,6 Meses,Fechas a elegir,Sevilla,,,,,,,[Sevilla],"[After effects,Postproducción digital,Adobe Premiere,Postproducción de vídeo,Motion Graphics,Cinema 4D,Edición de vídeo,Animación 2D]","<p>MÓDULO VFX-MOTION GRAPHICS</p><p>01- INTRODUCCIÓN A LA EDICIÓN DE VÍDEO EN ADOBE PREMIERE</p><p> </p><p>02- COMPOSICIÓN, VFX Y MOTION GRAPHICS EN ADOBE AFTER EFFECTS</p><p> </p><p>03- INTRODUCCIÓN A CINEMA 4D</p><p> </p><p>MÓDULO CINEMA 4D</p><p>01- INTRODUCCIÓN AL 3D: MODELADO BÁSICO</p><p> </p><p>02- ILUMINACIÓN Y MATERIALES</p><p> </p><p>03- MOGRAPH. MOTION GRAPHICS</p><p> </p><p>04- MOTION TRAKER Y DINÁMICA</p><p> </p><p>05- MODELO MECÁNICO</p><p> </p><p>06- MODELO ORGANICO</p><p> </p><p>07- RENDER HIPERREALISTA Y COMPOSICIÓN</p><p> </p><p>08- INTRODUCCIÓN A LOS RENDERIZADORES POR HARDWARE</p>"
 Realidad Aumentada: Experto en Cinema 4D ,EUROINNOVA INTERNATIONAL ONLINE EDUCATION,Curso,,Online,340h,6 Meses,Juniootras fechas,,,,,,,,Online,"[Modelado,MASTER,Cursos,Cinema 4D,Multimedia,Euroinnova cursos,Animacion,Cursos online euroinnova,Audiovisual,Master online euroinnova,Master euroinnova,3D,4D,Master,Cursos,Euroinnova cursos,Cursos online euroinnova,Master online euroinnova,Master euroinnova]",
" Máster en Producción, Postproducción y Gestión Audiovisual ", CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,,,6 Meses,Fechas a elegir,En 3 sedes,,,,,,,"[Madrid, Sevilla, Valencia]","[Postproducción de vídeo,Producción de vídeo,Edición de vídeo,After effects,Audio digital,Producción audiovisual,Postproducción digital,Cinema 4D,Vídeo digital,Proyectos audiovisuales]",<p>Introducción a la edición de vídeo en adobe premiere</p>
 Curso Avanzado Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Curso,Nivel avanzado,,280h,Flexible,Fechas a elegir,Valencia,,,,,,,[Valencia],"[Render,Edición de vídeo,Postproducción,Imagen,Adobe Photoshop,After effects,Adobe Audition,Cinema 4D,Motion Graphics,Vídeo digital,Cine,Television,Técnicas de modelado,Spots publicitarios,Motion Design]",
 Máster Avanzado de Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,,540h,10 Meses,Fechas a elegir,Sevilla,,,,,,,[Sevilla],"[Adobe Premiere,Edición de vídeo,Postproducción de vídeo,Vídeo digital,Cinema 4D,Animación 3D,Modelado 3D,Edición digital,After effects]",
 Experto en Modelado y Animación 3D con Cinema 4D-online ,GESENCO FORMACIÓN,Curso,,Online,700h,18 Meses,,,,,,,,,Online,"[Modelado,Videojuegos,Render,Cinema 4D,Modelado 3D,Rigging,Animación 3D,Iluminacion,Animacion,Materiales,Tratamiento,Capas,Cámaras,Animación facial,El cuerpo,Alinear objetos,La escena,Soluciones gráficas,La Figura,Elementos de un personaje]",
 Experto en Animación y Edición de Vídeo con Cinema 4D y Adobe Premiere - a distancia ,GESENCO FORMACIÓN,Curso,,A distancia,650h,18 Meses,,,,,,,,,A distancia,"[Modelado,Narrativa,Adobe Premiere,Edición de vídeo,Render,Cinema 4D,Modelado 3D,Lenguaje audiovisual,Videojuegos 3D,Animación 3D,Multimedia]",
 Experto en Animación y Edición de Vídeo con Cinema 4D y Adobe Premiere-online ,GESENCO FORMACIÓN,Curso,,Online,650h,18 Meses,,,,,,,,,Online,"[Imagen,Modelado,Adobe Premiere,Edición de vídeo,Render,Cinema 4D,Lenguaje audiovisual,Animación 3D,Iluminacion,Animacion,Sistemas técnicos,Recursos narrativos,Cámaras,La interfaz,Procesos de registro,Elementos narrativos,Desarrollo de Proyectos Multimedia,Grabación sonora,Fundamentos NARRATIVOS,Captura de audio y video]",
 Experto en Modelado y Animación 3D con Cinema 4D a distancia ,GESENCO FORMACIÓN,Curso,,,,18 Meses,,Toledo,,,,,,,[Toledo],"[3ds Max,Modelado,Videojuegos,Render,Autodesk,Cinema 4D,Modelado 3D,Rigging,Animación 3D,Proyecto,Animacion,Diseño del personaje,Autodesk Maya,Demo Reel,Renderizado,Renderizar,Auto Key,Set Key,Substance Painter,Asset,Interfaz de keyshot]","<p>Módulo 1. Tratamiento y edición de fuentes para productos audiovisuales multimedia</p><p>·        Tratamiento de fuentes</p><p>·        Elaboración de soluciones graficas para proyectos multimedia</p><p>·        Edición con software especifico</p><p> </p><p>Modulo 2. Modelado 3d, render y animación profesional con cinema 4d</p><p>·        Modelado</p><p>·        La interfaz de cinema 4d</p><p>·        Escenas</p><p>·        Primitivas</p><p>·        Transformaciones</p><p>·        Splines</p><p>·        Copiar</p><p>·        Alinear objetos</p><p>·        Capas</p><p>·        Deformadores</p><p>·        Materiales</p><p>·        Iluminación</p><p>·        Cámaras</p><p>·        Elementos de escena</p><p>·        Animación</p><p>·        Partículas</p><p>·        Renderizado</p><p> </p><p>Modulo 3- diseño y modelado de un personaje</p><p>·        Animación tridimensional frente a animación tradicional</p><p>·        Diseño del personaje</p><p>·        Preparar la escena</p><p>·        Modelar el cuerpo</p><p>·        La cabeza</p><p>·        Unir con el cuerpo</p><p>·        Modelar los elementos que faltan</p><p>·        Texturizar la figura</p><p>·        ¿qué es el rigging?</p><p>·        Animación facial</p><p>·        Aplicar biped a un personaje</p><p>·        Los huesos</p><p>·        Expresiones</p><p>·        Auto key y set key</p><p>·        La hoja de rodaje</p><p>·        El editor de curvas</p><p>·        Teoría de la animación: los doce principios</p><p>·        Preparando la demo reel</p><p> </p><p>Módulo 4. Substance painter</p><p>·        Importar modelo</p><p>·        Interfaz</p><p>·        Partes de la interfaz</p><p>·        Proyectar</p><p>·        Materiales y sus características</p><p>·        Pinceles y sus características</p><p>·        Alphas y proyecciones</p><p>·        Tipos y sistemas de capas</p><p>·        Transparencias</p><p>·        Emisivo</p><p>·        Generadores</p><p>·        Proceso completo</p><p>·        Modo render</p><p>·        Exportar</p><p> </p><p>Módulo 5. Renderización con keyshot</p><p>·        Interfaz de keyshot</p><p>·        Importar y mover un asset</p><p>·        Librería</p><p>·        Asignar materiales</p><p>·        Configurar el proyecto</p><p>·        Iluminar</p><p>·        Renderizar</p><p>·        Animación</p><p>·        Render final</p>"
 Experto en modelado y animación 3D con cinema 4D ,GESENCO FORMACIÓN,Curso,,A distancia,700h,18 Meses,,,,,,,,,A distancia,"[Productos audiovisuales,Software específico,Animación profesional,Substance Painter,Creación de escenas]",
 Experto en animación y edición de vídeo con cinema 4D y adobe premiere a distancia ,GESENCO FORMACIÓN,Curso,,,,18 Meses,,Toledo,,,,,,,[Toledo],"[Adobe Premiere,Edición de vídeo,Creación de videojuegos,Desarrollo de videojuegos,Animación digital]","<p>Módulo 1. Recursos narrativos y técnicos para el desarrollo de proyectos audiovisuales multimedia</p><p>·        Elementos narrativos expresivos y descriptivos del lenguaje audiovisual en productos multimedia</p><p>·        Fundamentos narrativos del lenguaje multimedia</p><p>·        Sistemas técnicos audiovisuales multimedia</p><p>·        Procesos de registro y grabación de reproducción de imagen audiovisual</p><p>·        Procesos de registro y grabación sonora</p><p>·        Procedimientos de captura de audio y video</p><p> </p><p>Modulo 2. Modelado 3d, render y animación profesional con cinema 4D</p><p>·        Modelado</p><p>·        La interfaz de cinema 4d</p><p>·        Escenas</p><p>·        Primitivas</p><p>·        Transformaciones</p><p>·        Splines</p><p>·        Copiar</p><p>·        Alinear objetos</p><p>·        Capas</p><p>·        Deformadores</p><p>·        Materiales</p><p>·        Iluminación</p><p>·        Cámaras</p><p>·        Elementos de escena</p><p>·        Animación</p><p>·        Partículas</p><p>·        Renderizado</p><p> </p><p>Modulo 3. Adobe premiere</p><p>·        Presentación</p><p>·        Introducción a premiere</p><p>·        Administración de recursos</p><p>·        Herramientas y marcadores</p><p>·        Audio</p><p>·        Titulación</p><p>·        Técnicas de montaje</p><p>·        Animaciones</p><p>·        Transparencias y color</p><p>·        Importación, trascripción y metadatos</p><p>·        Efectos y transiciones</p><p>·        Exportar</p><p> </p><p>Modulo 4. Unreal engine</p><p>·        Introducción a unreal engine</p><p>·        Importar assets</p><p>·        Creación de niveles</p><p>·        Iluminación</p><p>·        Creación de personajes</p><p>·        Programación c++ y blueprints</p><p>·        Interfaces</p><p>·        Estética del juego</p><p>·        Finalizar el proyecto</p><p> </p>"
 Máster online en motion design ,ESDESIGN ESCUELA SUPERIOR DE DISEÑO DE BARCELONA,Master,,Online,,12 Meses,,,,,,,,,,"[After effects,Cinema 4D,Motion Graphics,Animación 3D,Motion Design,Sound Design,Animación en 2D,Software Cinema 4D,Adobe After Effects,Software de efectos visuales,Gráficos de movimiento,Sincronía con el audio,Formatos digitales]",
 Master en Animacion y Video Digital ,GESENCO FORMACIÓN,Master,,Online,1100h,2 Años,,,,,,,,,Online,"[After effects,Edición de vídeo,Animación de personajes,Animación digital,Cinema 4D,Vídeo digital,Animación 3D,Animación tradicional,Animación completa,Creación de personajes]","<p>Elaboración de soluciones gráficas para proyectos multimedia Edición con software específico  MÓDULO 2. RECURSOS NARRATIVOS Y TECNICOS PARA EL DESARROLLO DE PROYECTOS AUDIOVISUALES MULTIMEDIA  Elementos narrativos y descriptivos Sistemas técnicos audiovisuales Procesos de registro y grabación de imagen audiovisual  MODULO 3. AUTODESK 3Ds MAX  La interfaz de 3d studio max Creación y edición de escenas Creación de objetos Modelado de objetos Las cámaras y las luces La animación de objetos  MÓDULO 4. DISEÑO Y MODELADO DE UN PERSONAJE  Animación tridimensional frente a animación tradicional Diseño del personaje Preparar la escena Modelar el cuerpo Unión de las piezas ¿Qué es el rigging? Animación facial Aplicar biped a un personaje Expresiones Auto key y set key La barra de tiempo Propiedades de reproducción La hoja de rodaje El editor de curvas Teoría de la animación Preparando la demo reel  MÓDULO 5. CINEMA 4D  La interfaz Escenas Primitivas Transformaciones Splines Capas Deformadores Materiales Iluminación Cámaras y elementos de escena Animación Partículas Renderizado  MÓDULO 6. RENDERIZACION CON KEYSHOT  Interfaz Importar y mover un asset Asignar materiales Configurar el proyecto Iluminar Animación Render final  MODULO 7. VIDEO DIGITAL CON ADOBE PREMIERE  Introducción Administración de recursos Herramientas y marcadores Audio Titulación Técnicas de montaje Animaciones Transparencias y color Efectos y transiciones  MODULO 8. ADOBE AFTER EFFECTS  Presentación Proyectos y composiciones Animaciones Texto Dibujo y máscaras de capa Transparencias y efectos Imágenes 3d Plugins, expresiones, video y audio  MÓDULO 9. EDICION DE VIDEOS CON ADOBE AFTER EFFECTS  Espacio 3d Realización de careta Posibilidades de la escala en eje z Creación de espacio 3d Trackers con perspective Animar la cámara 3d asisstants  MODULO 10. MONTAJE CON AVID MEDIA COMPOSER  Importar archivos Capturación de vídeo Edición Trim mode Herramientas de audio Efectos Corrección de color TitulaciónVolcar y exportar</p>"
 Máster en Modelado y Animación 3D-online ,GESENCO FORMACIÓN,Master,,Online,1200h,2 Años,,,,,,,,,Online,"[3ds Max,Modelado,Videojuegos,Render,ZBrush,Cinema 4D,Modelado 3D,Rigging,Animación 3D,Diseño del personaje,Tratamiento,Las Cámaras,Texturizar la figura,El modelado,Propiedades de los materiales,Las luces,La escena,Soluciones gráficas,Edición de fuentes,Animación de los objetos]",
